id,target
271,0.446589082479
272,0.404544860125
273,0.427936583757
274,0.85552251339
275,0.440243989229
276,0.829781651497
277,0.248454555869
278,0.251160234213
279,0.201677128673
280,0.201880767941
281,0.898392021656
282,0.830816924572
283,0.877898216248
284,0.831587731838
285,0.779858231544
286,0.78295892477
287,0.676690280437
288,0.979061305523
289,0.933521747589
290,0.879473924637
291,0.875088572502
292,0.885471463203
293,0.884549856186
294,0.292700141668
295,0.24849794805
296,0.322576850653
297,0.23374222219
298,0.274228513241
299,0.227427572012
300,0.267383098602
301,0.209636688232
302,0.228785932064
303,0.284893274307
304,0.829706311226
305,0.905647993088
306,0.880569517612
307,0.877166509628
308,0.879403889179
309,0.90949255228
310,0.78448677063
311,0.868423402309
312,0.866366028786
313,0.959314227104
314,0.753549158573
315,0.83087426424
316,0.853107452393
317,0.812693357468
318,0.20420897007
319,0.166638791561
320,0.254145234823
321,0.183009177446
322,0.247885152698
323,0.923021137714
324,0.834987282753
325,0.962596178055
326,0.891253948212
327,0.925407588482
328,0.869669258595
329,0.882004022598
330,0.834089875221
331,0.941011369228
332,0.867873370647
333,0.908983886242
334,0.912045001984
335,0.394809782505
336,0.509192347527
337,0.543245971203
338,0.930955290794
339,0.816979765892
340,0.834531188011
341,0.920638024807
342,0.922139406204
343,0.910991251469
344,0.796035289764
345,0.812462508678
346,0.695304393768
347,0.710852503777
348,0.699641883373
349,0.898232221603
350,0.596923112869
351,0.708891272545
352,0.715523719788
353,0.647314071655
354,0.655547261238
355,0.726620435715
356,0.843400418758
357,0.760744810104
358,0.856274187565
359,0.895351946354
360,0.870426535606
361,0.827317237854
362,0.773966133595
363,0.898467838764
364,0.927515029907
365,0.462603420019
366,0.275548040867
367,0.348014503717
368,0.438880264759
369,0.665948331356
370,0.656358897686
371,0.620539844036
372,0.703341901302
373,0.619393348694
374,0.467850804329
375,0.526423692703
376,0.534986555576
377,0.432153791189
378,0.613325536251
379,0.529257178307
380,0.627780795097
381,0.576450586319
382,0.589646160603
383,0.377692520618
384,0.527678370476
385,0.607576549053
386,0.642093896866
387,0.694674432278
388,0.320645034313
389,0.602446317673
390,0.492846369743
391,0.616337537766
392,0.628734469414
393,0.860903799534
394,0.491195887327
395,0.557478249073
396,0.619525671005
397,0.351396769285
398,0.428283393383
399,0.6416644454
400,0.555180191994
401,0.34830185771
402,0.324772179127
403,0.560041248798
404,0.732959091663
405,0.651842474937
406,0.81559252739
407,0.366308271885
408,0.372322112322
409,0.876391470432
410,0.868701934814
411,0.704105317593
412,0.307629138231
413,0.43370860815
414,0.544878721237
415,0.949160754681
416,0.866114020348
417,0.802281439304
418,0.762879252434
419,0.851324379444
420,0.819301366806
421,0.816569805145
422,0.785367667675
423,0.833362996578
424,0.829854786396
425,0.911648154259
426,0.91226285696
427,0.56238257885
428,0.476758122444
429,0.455334722996
430,0.379296988249
431,0.232287868857
432,0.900051116943
433,0.437199056149
434,0.351893395185
435,0.32789388299
436,0.483401089907
437,0.307100772858
438,0.432046025991
439,0.318175584078
440,0.952381193638
441,0.858096957207
442,0.842439711094
443,0.882308661938
444,0.872644007206
445,0.916938066483
446,0.809500932693
447,0.46978443861
448,0.540241122246
449,0.882083773613
450,0.84833240509
451,0.952362477779
452,0.880948483944
453,0.901216328144
454,0.876551091671
455,0.220258980989
456,0.211508855224
457,0.111738264561
458,0.313716292381
459,0.396523505449
460,0.47455060482
461,0.458942204714
462,0.383405268192
463,0.397679060698
464,0.236048966646
465,0.212179154158
466,0.38267955184
467,0.691118597984
468,0.724145174026
469,0.5768699646
470,0.729741871357
471,0.660929203033
472,0.837724864483
473,0.822683095932
474,0.828547537327
475,0.902295053005
476,0.809045314789
477,0.677035629749
478,0.696076929569
479,0.687027335167
480,0.675774276257
481,0.727101385593
482,0.658720374107
483,0.315595030785
484,0.181130573153
485,0.482064515352
486,0.341347128153
487,0.511227726936
488,0.417672336102
489,0.877177238464
490,0.796986579895
491,0.791311204433
492,0.802122294903
493,0.574683487415
494,0.967919290066
495,0.722928464413
496,0.894291222095
497,0.814188539982
498,0.822232544422
499,0.380402028561
500,0.631767272949
501,0.624569773674
502,0.747800350189
503,0.942164599895
504,0.924161791801
505,0.947368919849
506,0.539962828159
507,0.502151548862
508,0.495959550142
509,0.47897952795
510,0.520495712757
511,0.976360678673
512,0.914595127106
513,0.952002823353
514,0.482284963131
515,0.645232975483
516,0.892187774181
517,0.701230049133
518,0.560747146606
519,0.671810567379
520,0.664684295654
521,0.694545030594
522,0.873542070389
523,0.796237587929
524,0.760516524315
525,0.943740785122
526,0.965981125832
527,0.86139446497
528,0.814931809902
529,0.813639760017
530,0.61975222826
531,0.783851087093
532,0.918084800243
533,0.95290094614
534,0.870183587074
535,0.59483897686
536,0.634546756744
537,0.731200635433
538,0.607349872589
539,0.67215192318
540,0.821031033993
541,0.648305237293
542,0.734754860401
543,0.721317410469
544,0.806440412998
545,0.824292182922
546,0.753023922443
547,0.811864674091
548,0.885685384274
549,0.804438769817
550,0.765308260918
551,0.570229709148
552,0.786234200001
553,0.621822476387
554,0.640966355801
555,0.622877538204
556,0.677153646946
557,0.796197712421
558,0.897583782673
559,0.582286953926
560,0.856966853142
561,0.867408633232
562,0.243090450764
563,0.206489652395
564,0.245958223939
565,0.267468720675
566,0.830996751785
567,0.848653078079
568,0.824424564838
569,0.788206994534
570,0.740123987198
571,0.800106585026
572,0.76154011488
573,0.791880905628
574,0.94048500061
575,0.868350863457
576,0.951854944229
577,0.915729820728
578,0.854788601398
579,0.69657087326
580,0.218532681465
581,0.216157361865
582,0.243495553732
583,0.163609534502
584,0.58464807272
585,0.614118397236
586,0.403792083263
587,0.786079347134
588,0.60854279995
589,0.80050188303
590,0.77281743288
591,0.763567745686
592,0.703027665615
593,0.902714073658
594,0.898533880711
595,0.703238070011
596,0.66960555315
597,0.693807899952
598,0.610436618328
599,0.749460697174
600,0.685683906078
601,0.762582063675
602,0.522069275379
603,0.545758247375
604,0.392822235823
605,0.486556977034
606,0.362763345242
607,0.471118509769
608,0.462001830339
609,0.35671889782
610,0.453280180693
611,0.465899795294
612,0.33343821764
613,0.73254519701
614,0.459260314703
615,0.495444118977
616,0.414478868246
617,0.378823697567
618,0.376584589481
619,0.509384512901
620,0.436014205217
621,0.875979185104
622,0.6250436306
623,0.650408804417
624,0.868274092674
625,0.815406382084
626,0.25415378809
627,0.280968695879
628,0.274501234293
629,0.884408652782
630,0.89831918478
631,0.929499864578
632,0.858428835869
633,0.964822530746
634,0.834847688675
635,0.939844846725
636,0.873725116253
637,0.886739432812
638,0.871539056301
639,0.811708986759
640,0.828419566154
641,0.806399643421
642,0.838343381882
643,0.887361049652
644,0.377278923988
645,0.362325489521
646,0.366946876049
647,0.868678808212
648,0.767684042454
649,0.861850142479
650,0.657488524914
651,0.92779135704
652,0.889872670174
653,0.894726276398
654,0.900112450123
655,0.83232986927
656,0.738287568092
657,0.795388460159
658,0.84478366375
659,0.329372882843
660,0.247887372971
661,0.210362270474
662,0.953052163124
663,0.918383836746
664,0.860669672489
665,0.801620960236
666,0.894012451172
667,0.802979290485
668,0.81876295805
669,0.853665053844
670,0.792167425156
671,0.985476434231
672,0.942259132862
673,0.889064013958
674,0.883616805077
675,0.74928098917
676,0.561127960682
677,0.605129420757
678,0.828796625137
679,0.853310346603
680,0.592704951763
681,0.718131780624
682,0.887365043163
683,0.80287450552
684,0.725558102131
685,0.903863608837
686,0.935284912586
687,0.924259305
688,0.865608513355
689,0.951651036739
690,0.769496798515
691,0.715867638588
692,0.729070663452
693,0.814198970795
694,0.365600794554
695,0.362511396408
696,0.428640395403
697,0.400633364916
698,0.925711333752
699,0.623489022255
700,0.218542054296
701,0.266703337431
702,0.411122918129
703,0.55161768198
704,0.794986963272
705,0.788457155228
706,0.889104545116
707,0.841277301311
708,0.632653355598
709,0.724244117737
710,0.77302312851
711,0.820749938488
712,0.837545752525
713,0.928520739079
714,0.709826767445
715,0.910071611404
716,0.917964577675
717,0.175633266568
718,0.691527187824
719,0.647198498249
720,0.769512891769
721,0.719923973083
722,0.841563045979
723,0.770934760571
724,0.432938247919
725,0.493810862303
726,0.855302274227
727,0.918317258358
728,0.850657045841
729,0.284271329641
730,0.234307587147
731,0.616995632648
732,0.386466413736
733,0.92718154192
734,0.904973089695
735,0.898553907871
736,0.919176101685
737,0.822248756886
738,0.564114391804
739,0.892681956291
740,0.648442745209
741,0.912959516048
742,0.855970561504
743,0.796699941158
744,0.918787777424
745,0.809835195541
746,0.771663963795
747,0.779443383217
748,0.817595005035
749,0.819005489349
750,0.785457968712
751,0.730808973312
752,0.766759395599
753,0.769784271717
754,0.759520411491
755,0.834370911121
756,0.774613022804
757,0.72831761837
758,0.764747917652
759,0.812826514244
760,0.936064243317
761,0.271459847689
762,0.319393396378
763,0.275247335434
764,0.312888920307
765,0.21662658453
766,0.75405228138
767,0.815102040768
768,0.849078178406
769,0.831199467182
770,0.867499232292
771,0.882664263248
772,0.794357001781
773,0.48217317462
774,0.426410645247
775,0.253136396408
776,0.23194719851
777,0.765952646732
778,0.698089718819
779,0.789201319218
780,0.820867061615
781,0.76599496603
782,0.77166646719
783,0.661281645298
784,0.581668972969
785,0.933250904083
786,0.850410580635
787,0.865386784077
788,0.951570868492
789,0.921811699867
790,0.954329073429
791,0.889539539814
792,0.94449365139
793,0.915630459785
794,0.234110787511
795,0.26461610198
796,0.220680475235
797,0.373695790768
798,0.788603246212
799,0.874197602272
800,0.797998726368
801,0.853071451187
802,0.889319002628
803,0.914013445377
804,0.605237960815
805,0.871355950832
806,0.64731836319
807,0.718636214733
808,0.562885224819
809,0.65388661623
810,0.654114961624
811,0.550501286983
812,0.929829478264
813,0.686875283718
814,0.688935160637
815,0.70223814249
816,0.847921431065
817,0.968776524067
818,0.940636873245
819,0.869679808617
820,0.951797068119
821,0.908207118511
822,0.828391611576
823,0.864012897015
824,0.957158744335
825,0.912440478802
826,0.898391366005
827,0.75171226263
828,0.887759923935
829,0.780271053314
830,0.886338710785
831,0.378970861435
832,0.329921841621
833,0.535941362381
834,0.725730717182
835,0.754834830761
836,0.796662449837
837,0.862382471561
838,0.732684016228
839,0.289799034595
840,0.259459704161
841,0.387934803963
842,0.325167298317
843,0.628254354
844,0.414092123508
845,0.282832592726
846,0.354265898466
847,0.90089905262
848,0.697039425373
849,0.713058054447
850,0.721914708614
851,0.920630991459
852,0.815458536148
853,0.897922456264
854,0.879982590675
855,0.773418605328
856,0.772061765194
857,0.769630789757
858,0.774552285671
859,0.805623590946
860,0.67369890213
861,0.657401204109
862,0.766664087772
863,0.745010495186
864,0.365158319473
865,0.77747374773
866,0.858074009418
867,0.398395955563
868,0.707346796989
869,0.850427985191
870,0.754836261272
871,0.745260417461
872,0.68263399601
873,0.75825959444
874,0.519876599312
875,0.685353934765
876,0.528497815132
877,0.562216639519
878,0.62775093317
879,0.64666223526
880,0.752292156219
881,0.628931820393
882,0.440792888403
883,0.452034533024
884,0.440514028072
885,0.499094933271
886,0.448966145515
887,0.547846138477
888,0.86031383276
889,0.860228955746
890,0.739521861076
891,0.294049412012
892,0.330197989941
893,0.707221448421
894,0.236600756645
895,0.281258016825
896,0.244139924645
897,0.350155800581
898,0.874420166016
899,0.867816984653
900,0.854173541069
901,0.862372159958
902,0.909219682217
903,0.837665379047
904,0.905195116997
905,0.959265530109
906,0.518696367741
907,0.605479419231
908,0.588514387608
909,0.570703327656
910,0.536443650723
911,0.827491998672
912,0.861012756824
913,0.838924467564
914,0.806115806103
915,0.956510782242
916,0.923192501068
917,0.87555617094
918,0.852832078934
919,0.855797529221
920,0.82892113924
921,0.886968910694
922,0.6111972332
923,0.749967455864
924,0.764952898026
925,0.752702474594
926,0.688044905663
927,0.849279761314
928,0.730272710323
929,0.725694537163
930,0.723710477352
931,0.648046016693
932,0.684074938297
933,0.77111697197
934,0.812057077885
935,0.818180143833
936,0.825623571873
937,0.818822801113
938,0.787881910801
939,0.765104234219
940,0.580239832401
941,0.60189396143
942,0.719400882721
943,0.727822721004
944,0.736004769802
945,0.524350225925
946,0.626145422459
947,0.731967031956
948,0.351058483124
949,0.721409201622
950,0.563084125519
951,0.870840489864
952,0.836590528488
953,0.853077769279
954,0.923330068588
955,0.938282132149
956,0.913873970509
957,0.945522964001
958,0.889793634415
959,0.436826139688
960,0.454076737165
961,0.591128349304
962,0.484152823687
963,0.453585416079
964,0.532806456089
965,0.436916917562
966,0.714400291443
967,0.255908966064
968,0.774221658707
969,0.654929578304
970,0.569958984852
971,0.72767573595
972,0.49797475338
973,0.662003874779
974,0.82249045372
975,0.764292895794
976,0.957372486591
977,0.736631453037
978,0.943667113781
979,0.913956463337
980,0.932495057583
981,0.858731865883
982,0.871042966843
983,0.760254383087
984,0.884828686714
985,0.804757356644
986,0.923376441002
987,0.633362650871
988,0.462352126837
989,0.661218762398
990,0.854580700397
991,0.945297837257
992,0.854990184307
993,0.734959959984
994,0.664497673512
995,0.728256821632
996,0.703018009663
997,0.685541152954
998,0.49651452899
999,0.383412539959
1000,0.55672711134
1001,0.74570530653
1002,0.911963820457
1003,0.89864397049
1004,0.929718673229
1005,0.847715556622
1006,0.92462515831
1007,0.86934453249
1008,0.974765777588
1009,0.306388378143
1010,0.216173127294
1011,0.424543350935
1012,0.81642305851
1013,0.858894050121
1014,0.902391910553
1015,0.69140625
1016,0.906016349792
1017,0.424700349569
1018,0.635723292828
1019,0.495750039816
1020,0.614301800728
1021,0.813587665558
1022,0.657660901546
1023,0.61758518219
1024,0.768649578094
1025,0.572682917118
1026,0.761024594307
1027,0.478705435991
1028,0.842692196369
1029,0.783160090446
1030,0.851350426674
1031,0.876809179783
1032,0.892264544964
1033,0.910234868526
1034,0.956490933895
1035,0.936924695969
1036,0.80274605751
1037,0.208316072822
1038,0.764020562172
1039,0.22786077857
1040,0.801811516285
1041,0.644185304642
1042,0.609772205353
1043,0.568643331528
1044,0.840553700924
1045,0.562161505222
1046,0.590922176838
1047,0.473387002945
1048,0.48240545392
1049,0.45577827096
1050,0.823037743568
1051,0.700641036034
1052,0.838053762913
1053,0.839943230152
1054,0.849725484848
1055,0.845501482487
1056,0.866430521011
1057,0.965293943882
1058,0.871901154518
1059,0.606167018414
1060,0.619390666485
1061,0.641493976116
1062,0.686493754387
1063,0.678116977215
1064,0.492360383272
1065,0.474143207073
1066,0.734088599682
1067,0.776561021805
1068,0.35430675745
1069,0.500737369061
1070,0.524318516254
1071,0.701720654964
1072,0.233484581113
1073,0.226742967963
1074,0.297915160656
1075,0.937790393829
1076,0.335568159819
1077,0.288553744555
1078,0.277093589306
1079,0.314863711596
1080,0.82472127676
1081,0.155588746071
1082,0.338905006647
1083,0.24717387557
1084,0.750931143761
1085,0.539480805397
1086,0.951152205467
1087,0.933055341244
1088,0.922625899315
1089,0.826369643211
1090,0.81017011404
1091,0.744444191456
1092,0.871195554733
1093,0.948216497898
1094,0.88835901022
1095,0.223783150315
1096,0.174345955253
1097,0.513527393341
1098,0.876708090305
1099,0.683600068092
1100,0.570179104805
1101,0.746809899807
1102,0.750247955322
1103,0.636036813259
1104,0.70616620779
1105,0.964652895927
1106,0.576850056648
1107,0.775780379772
1108,0.795509815216
1109,0.717790722847
1110,0.652990400791
1111,0.833001315594
1112,0.72636783123
1113,0.795839309692
1114,0.686757266521
1115,0.819093585014
1116,0.805710554123
1117,0.737718403339
1118,0.901006758213
1119,0.742892920971
1120,0.803431391716
1121,0.304549366236
1122,0.25780916214
1123,0.194869548082
1124,0.929070293903
1125,0.874825239182
1126,0.72180056572
1127,0.882157444954
1128,0.768197655678
1129,0.843014061451
1130,0.710611283779
1131,0.6646733284
1132,0.736074149609
1133,0.943499326706
1134,0.861270725727
1135,0.837558984756
1136,0.882037580013
1137,0.608140170574
1138,0.647985994816
1139,0.668178856373
1140,0.747547507286
1141,0.724218964577
1142,0.853683292866
1143,0.880818605423
1144,0.848762094975
1145,0.852096319199
1146,0.520162403584
1147,0.62499320507
1148,0.814284563065
1149,0.673372209072
1150,0.664927601814
1151,0.851147949696
1152,0.354730218649
1153,0.84711587429
1154,0.706599354744
1155,0.272109150887
1156,0.689374923706
1157,0.704254090786
1158,0.654837608337
1159,0.764598429203
1160,0.72471088171
1161,0.713355839252
1162,0.704340934753
1163,0.747142910957
1164,0.778148949146
1165,0.715851664543
1166,0.652304172516
1167,0.615185618401
1168,0.609618008137
1169,0.650364160538
1170,0.618867874146
1171,0.600702822208
1172,0.634922027588
1173,0.55733704567
1174,0.708634853363
1175,0.187195256352
1176,0.189337089658
1177,0.203481942415
1178,0.186349704862
1179,0.662461638451
1180,0.84420800209
1181,0.792779743671
1182,0.852301001549
1183,0.829825162888
1184,0.85337126255
1185,0.628086209297
1186,0.759416103363
1187,0.788579404354
1188,0.712569653988
1189,0.690000593662
1190,0.725659787655
1191,0.759176790714
1192,0.894973278046
1193,0.758850395679
1194,0.786833167076
1195,0.729565739632
1196,0.776068627834
1197,0.831027686596
1198,0.440021663904
1199,0.472894519567
1200,0.481434673071
1201,0.491243302822
1202,0.882732331753
1203,0.916633665562
1204,0.888449788094
1205,0.862362682819
1206,0.88090056181
1207,0.867580592632
1208,0.846655130386
1209,0.863071680069
1210,0.805948913097
1211,0.803159713745
1212,0.836933851242
1213,0.952471613884
1214,0.919233441353
1215,0.938997328281
1216,0.944990217686
1217,0.907151699066
1218,0.851926803589
1219,0.670774281025
1220,0.851190805435
1221,0.839854240417
1222,0.913914382458
1223,0.171412289143
1224,0.176501095295
1225,0.234437420964
1226,0.182382002473
1227,0.529269874096
1228,0.756896615028
1229,0.795420825481
1230,0.84824770689
1231,0.80131816864
1232,0.843065083027
1233,0.815498411655
1234,0.706182777882
1235,0.799611091614
1236,0.955934464931
1237,0.704876661301
1238,0.665295660496
1239,0.733640670776
1240,0.710023999214
1241,0.841731965542
1242,0.67802131176
1243,0.622265398502
1244,0.741088271141
1245,0.632433712482
1246,0.503433048725
1247,0.48314794898
1248,0.920915901661
1249,0.830576658249
1250,0.909137487411
1251,0.867061376572
1252,0.766431927681
1253,0.813716232777
1254,0.773343384266
1255,0.867161750793
1256,0.80762052536
1257,0.931281745434
1258,0.76090323925
1259,0.955719590187
1260,0.874257743359
1261,0.899210572243
1262,0.688399612904
1263,0.672374367714
1264,0.662626624107
1265,0.690030276775
1266,0.314058840275
1267,0.396295756102
1268,0.412114530802
1269,0.852539300919
1270,0.821521937847
1271,0.739223003387
1272,0.800715982914
1273,0.293215632439
1274,0.35713750124
1275,0.347063004971
1276,0.437297552824
1277,0.363076001406
1278,0.346671432257
1279,0.898228883743
1280,0.849480509758
1281,0.943539857864
1282,0.918088018894
1283,0.870065450668
1284,0.688780605793
1285,0.503233253956
1286,0.334614247084
1287,0.445795685053
1288,0.451073288918
1289,0.679873406887
1290,0.5881472826
1291,0.626117050648
1292,0.55828243494
1293,0.579294145107
1294,0.600176930428
1295,0.685037016869
1296,0.947676837444
1297,0.908341765404
1298,0.829369425774
1299,0.706220388412
1300,0.724176645279
1301,0.62246632576
1302,0.909659802914
1303,0.877362728119
1304,0.734179913998
1305,0.818640708923
1306,0.77889341116
1307,0.954413473606
1308,0.794400930405
1309,0.783356487751
1310,0.806825399399
1311,0.756727993488
1312,0.780687510967
1313,0.796103537083
1314,0.751945674419
1315,0.742617666721
1316,0.743950843811
1317,0.939620435238
1318,0.846569657326
1319,0.859606802464
1320,0.69856095314
1321,0.709689080715
1322,0.684022188187
1323,0.838495612144
1324,0.804428517818
1325,0.922413885593
1326,0.746784746647
1327,0.696261227131
1328,0.678769290447
1329,0.686772525311
1330,0.681959152222
1331,0.660901844501
1332,0.870602726936
1333,0.839102447033
1334,0.709740579128
1335,0.730848073959
1336,0.615889847279
1337,0.727092266083
1338,0.719000220299
1339,0.721900999546
1340,0.661071538925
1341,0.690111994743
1342,0.754721462727
1343,0.774481058121
1344,0.768772900105
1345,0.668551146984
1346,0.716879069805
1347,0.614764332771
1348,0.704976201057
1349,0.855290770531
1350,0.730753958225
1351,0.905319690704
1352,0.718861460686
1353,0.770044982433
1354,0.784699141979
1355,0.763918280602
1356,0.943351387978
1357,0.75352871418
1358,0.733129560947
1359,0.852165579796
1360,0.751160502434
1361,0.884434640408
1362,0.919485032558
1363,0.929950356483
1364,0.800977051258
1365,0.793779373169
1366,0.874141693115
1367,0.702902674675
1368,0.556472480297
1369,0.61382073164
1370,0.639309465885
1371,0.4821357131
1372,0.443747311831
1373,0.445906877518
1374,0.471081614494
1375,0.842824578285
1376,0.829723000526
1377,0.900166153908
1378,0.929550230503
1379,0.94420671463
1380,0.476025402546
1381,0.791776418686
1382,0.826764166355
1383,0.460805237293
1384,0.572036325932
1385,0.543017089367
1386,0.833970069885
1387,0.781907618046
1388,0.655172646046
1389,0.314001500607
1390,0.26774418354
1391,0.190337315202
1392,0.262398093939
1393,0.646083235741
1394,0.53708666563
1395,0.535107195377
1396,0.863481402397
1397,0.954809963703
1398,0.620241701603
1399,0.916095614433
1400,0.855372846127
1401,0.775819718838
1402,0.912693202496
1403,0.780597925186
1404,0.787400126457
1405,0.836486160755
1406,0.816305935383
1407,0.848932445049
1408,0.832723796368
1409,0.871308207512
1410,0.913577735424
1411,0.889807522297
1412,0.851221501827
1413,0.674603402615
1414,0.684461832047
1415,0.839606881142
1416,0.843460857868
1417,0.881317853928
1418,0.559466123581
1419,0.507324099541
1420,0.637666285038
1421,0.392366230488
1422,0.436413735151
1423,0.475748240948
1424,0.859686613083
1425,0.850958943367
1426,0.924285054207
1427,0.769984722137
1428,0.923181831837
1429,0.904330134392
1430,0.663827419281
1431,0.839795649052
1432,0.818324565887
1433,0.210904404521
1434,0.236865162849
1435,0.232018262148
1436,0.818046271801
1437,0.971054077148
1438,0.884442389011
1439,0.905191421509
1440,0.540117681026
1441,0.644644916058
1442,0.910359442234
1443,0.741584181786
1444,0.761890947819
1445,0.728614389896
1446,0.713203072548
1447,0.681770443916
1448,0.426649987698
1449,0.364836037159
1450,0.452601760626
1451,0.322536408901
1452,0.361266553402
1453,0.803676426411
1454,0.560857415199
1455,0.707801282406
1456,0.699320793152
1457,0.200648233294
1458,0.168741852045
1459,0.776068866253
1460,0.88229060173
1461,0.873291254044
1462,0.837550103664
1463,0.218939468265
1464,0.451775938272
1465,0.519850730896
1466,0.563968062401
1467,0.619845092297
1468,0.620855391026
1469,0.64735096693
1470,0.738906145096
1471,0.749554038048
1472,0.547101318836
1473,0.757165670395
1474,0.742791473866
1475,0.876358866692
1476,0.969627916813
1477,0.941400170326
1478,0.836629867554
1479,0.903902769089
1480,0.759546399117
1481,0.810225427151
1482,0.777530610561
1483,0.826571822166
1484,0.862975955009
1485,0.759762108326
1486,0.638323426247
1487,0.843479096889
1488,0.914040327072
1489,0.807620108128
1490,0.839620828629
1491,0.755063414574
1492,0.87754124403
1493,0.845592558384
1494,0.846477091312
1495,0.892701387405
1496,0.949147164822
1497,0.833479344845
1498,0.437086462975
